name,userId,movieId,rating,timestamp
"""Kevin Salazar""","""232""","""3470""",5.0,955088041
"""Kevin Salazar""","""232""","""3489""",4.0,955085053
"""Kevin Salazar""","""232""","""3492""",4.0,955084776
"""Kevin Salazar""","""232""","""3479""",5.0,955088228
"""Kevin Salazar""","""232""","""3480""",4.0,955093282
"""Kevin Salazar""","""232""","""3504""",3.0,955089893
"""Kevin Salazar""","""232""","""3508""",4.0,955086527
"""Kevin Salazar""","""232""","""3494""",3.0,955084721
"""Kevin Salazar""","""232""","""3501""",4.0,955090383
"""Kevin Salazar""","""232""","""3527""",5.0,955086889
"""Kevin Salazar""","""232""","""3543""",4.0,955084721
"""Kevin Salazar""","""232""","""3520""",1.0,955091807
"""Kevin Salazar""","""232""","""3524""",5.0,955090720
"""Kevin Salazar""","""232""","""3405""",5.0,955092565
"""Kevin Salazar""","""232""","""3404""",4.0,955087284
"""Kevin Salazar""","""232""","""3417""",5.0,955088041
"""Kevin Salazar""","""232""","""3406""",5.0,955085839
"""Kevin Salazar""","""232""","""3420""",5.0,955093506
"""Kevin Salazar""","""232""","""3418""",2.0,955086726
"""Kevin Salazar""","""232""","""3422""",3.0,955090612
"""Kevin Salazar""","""232""","""3421""",4.0,955089975
"""Kevin Salazar""","""232""","""3447""",5.0,955093684
"""Kevin Salazar""","""232""","""3425""",3.0,955094314
"""Kevin Salazar""","""232""","""3451""",1.0,955090720
"""Kevin Salazar""","""232""","""3448""",5.0,955090383
"""Kevin Salazar""","""232""","""3461""",2.0,955084721
"""Kevin Salazar""","""232""","""3452""",4.0,955087383
"""Kevin Salazar""","""232""","""3468""",5.0,955092512
"""Kevin Salazar""","""232""","""3467""",3.0,955086527
"""Kevin Salazar""","""232""","""3313""",3.0,955091760
"""Kevin Salazar""","""232""","""3334""",4.0,955084805
"""Kevin Salazar""","""232""","""3341""",5.0,955090035
"""Kevin Salazar""","""232""","""3347""",5.0,955084721
"""Kevin Salazar""","""232""","""3350""",3.0,955093330
"""Kevin Salazar""","""232""","""3358""",3.0,955090505
"""Kevin Salazar""","""232""","""3360""",3.0,955084721
"""Kevin Salazar""","""232""","""3361""",5.0,955089893
"""Kevin Salazar""","""232""","""3362""",5.0,955089337
"""Kevin Salazar""","""232""","""3363""",5.0,955090442
"""Kevin Salazar""","""232""","""3368""",4.0,955086595
"""Kevin Salazar""","""232""","""3386""",5.0,955086330
"""Kevin Salazar""","""232""","""3392""",3.0,955091737
"""Kevin Salazar""","""232""","""3395""",3.0,955091326
"""Kevin Salazar""","""232""","""3396""",4.0,955088871
"""Kevin Salazar""","""232""","""3401""",3.0,955088552
"""Kevin Salazar""","""232""","""2948""",4.0,955086786
"""Kevin Salazar""","""232""","""2949""",4.0,955086826
"""Kevin Salazar""","""232""","""2946""",2.0,955090035
"""Kevin Salazar""","""232""","""2947""",4.0,955086757
"""Kevin Salazar""","""232""","""2968""",5.0,955088162
"""Kevin Salazar""","""232""","""2970""",4.0,955088071
"""Kevin Salazar""","""232""","""2950""",3.0,955088485
"""Kevin Salazar""","""232""","""2951""",4.0,955086564
"""Kevin Salazar""","""232""","""2926""",4.0,955090919
"""Kevin Salazar""","""232""","""2929""",3.0,955093859
"""Kevin Salazar""","""232""","""2918""",2.0,955089827
"""Kevin Salazar""","""232""","""2919""",5.0,955092599
"""Kevin Salazar""","""232""","""2941""",3.0,955086033
"""Kevin Salazar""","""232""","""2944""",4.0,955085839
"""Kevin Salazar""","""232""","""2932""",4.0,955092663
"""Kevin Salazar""","""232""","""2938""",5.0,955092931
"""Kevin Salazar""","""232""","""2899""",4.0,955088124
"""Kevin Salazar""","""232""","""2872""",5.0,955086786
"""Kevin Salazar""","""232""","""2871""",4.0,955088124
"""Kevin Salazar""","""232""","""2863""",5.0,955090127
"""Kevin Salazar""","""232""","""2917""",5.0,955089443
"""Kevin Salazar""","""232""","""2916""",4.0,955088124
"""Kevin Salazar""","""232""","""2915""",4.0,955090297
"""Kevin Salazar""","""232""","""2904""",3.0,955093380
"""Kevin Salazar""","""232""","""2851""",3.0,955088535
"""Kevin Salazar""","""232""","""2822""",4.0,955088437
"""Kevin Salazar""","""232""","""2816""",2.0,955086078
"""Kevin Salazar""","""232""","""2815""",4.0,955087810
"""Kevin Salazar""","""232""","""2860""",3.0,955091041
"""Kevin Salazar""","""232""","""2859""",5.0,955092165
"""Kevin Salazar""","""232""","""2858""",5.0,955089757
"""Kevin Salazar""","""232""","""2857""",5.0,955088785
"""Kevin Salazar""","""232""","""2748""",3.0,955087861
"""Kevin Salazar""","""232""","""2750""",5.0,955090552
"""Kevin Salazar""","""232""","""2762""",3.0,955084776
"""Kevin Salazar""","""232""","""2779""",4.0,955091105
"""Kevin Salazar""","""232""","""2791""",5.0,955089938
"""Kevin Salazar""","""232""","""2792""",4.0,955091578
"""Kevin Salazar""","""232""","""2797""",4.0,955089893
"""Kevin Salazar""","""232""","""2802""",4.0,955087224
"""Kevin Salazar""","""232""","""2734""",4.0,955094187
"""Kevin Salazar""","""232""","""2735""",1.0,955087638
"""Kevin Salazar""","""232""","""2736""",4.0,955091041
"""Kevin Salazar""","""232""","""2739""",4.0,955093476
"""Kevin Salazar""","""232""","""2741""",1.0,955087429
"""Kevin Salazar""","""232""","""2745""",5.0,955092956
"""Kevin Salazar""","""232""","""2746""",4.0,955090868
"""Kevin Salazar""","""232""","""2747""",4.0,955091282
"""Kevin Salazar""","""232""","""2717""",3.0,955091710
"""Kevin Salazar""","""232""","""2716""",5.0,955089975
"""Kevin Salazar""","""232""","""2728""",5.0,955092512
"""Kevin Salazar""","""232""","""2724""",3.0,955085127
"""Kevin Salazar""","""232""","""2730""",1.0,955093034
"""Kevin Salazar""","""232""","""2729""",4.0,955093134
"""Kevin Salazar""","""232""","""2732""",2.0,955092635
"""Kevin Salazar""","""232""","""2731""",2.0,955092512
"""Kevin Salazar""","""232""","""2643""",3.0,955087888
"""Kevin Salazar""","""232""","""2642""",3.0,955087778
"""Kevin Salazar""","""232""","""2659""",5.0,955090489
"""Kevin Salazar""","""232""","""2657""",1.0,955091015
"""Kevin Salazar""","""232""","""2669""",4.0,955086033
"""Kevin Salazar""","""232""","""2662""",4.0,955085902
"""Kevin Salazar""","""232""","""2688""",4.0,955093825
"""Kevin Salazar""","""232""","""2671""",4.0,955090850
"""Kevin Salazar""","""232""","""3284""",4.0,955084955
"""Kevin Salazar""","""232""","""3296""",4.0,955085053
"""Kevin Salazar""","""232""","""3268""",1.0,955087888
"""Kevin Salazar""","""232""","""3271""",5.0,955093183
"""Kevin Salazar""","""232""","""3260""",5.0,955093607
"""Kevin Salazar""","""232""","""3265""",5.0,955086697
"""Kevin Salazar""","""232""","""3254""",4.0,955091436
"""Kevin Salazar""","""232""","""3256""",4.0,955086995
"""Kevin Salazar""","""232""","""3252""",4.0,955093585
"""Kevin Salazar""","""232""","""3253""",4.0,955090383
"""Kevin Salazar""","""232""","""3247""",1.0,955089638
"""Kevin Salazar""","""232""","""3248""",1.0,955085230
"""Kevin Salazar""","""232""","""3244""",4.0,955085053
"""Kevin Salazar""","""232""","""3246""",5.0,955084924
"""Kevin Salazar""","""232""","""2986""",3.0,955087810
"""Kevin Salazar""","""232""","""2987""",5.0,955088162
"""Kevin Salazar""","""232""","""2973""",4.0,955089757
"""Kevin Salazar""","""232""","""2985""",5.0,955087069
"""Kevin Salazar""","""232""","""3011""",3.0,955093231
"""Kevin Salazar""","""232""","""3019""",4.0,955089390
"""Kevin Salazar""","""232""","""2988""",4.0,955093304
"""Kevin Salazar""","""232""","""3005""",4.0,955085204
"""Kevin Salazar""","""232""","""3035""",4.0,955085839
"""Kevin Salazar""","""232""","""3037""",5.0,955086564
"""Kevin Salazar""","""232""","""3020""",5.0,955094339
"""Kevin Salazar""","""232""","""3028""",1.0,955090442
"""Kevin Salazar""","""232""","""3040""",3.0,955090383
"""Kevin Salazar""","""232""","""3044""",5.0,955086305
"""Kevin Salazar""","""232""","""3038""",5.0,955092600
"""Kevin Salazar""","""232""","""3039""",4.0,955090106
"""Kevin Salazar""","""232""","""3069""",4.0,955093644
"""Kevin Salazar""","""232""","""3068""",4.0,955092410
"""Kevin Salazar""","""232""","""3066""",5.0,955085965
"""Kevin Salazar""","""232""","""3062""",4.0,955085867
"""Kevin Salazar""","""232""","""3086""",5.0,955091105
"""Kevin Salazar""","""232""","""3074""",4.0,955086527
"""Kevin Salazar""","""232""","""3072""",3.0,955090035
"""Kevin Salazar""","""232""","""3070""",5.0,955088124
"""Kevin Salazar""","""232""","""3091""",5.0,955085390
"""Kevin Salazar""","""232""","""3090""",5.0,955092479
"""Kevin Salazar""","""232""","""3088""",5.0,955090253
"""Kevin Salazar""","""232""","""3087""",4.0,955090687
"""Kevin Salazar""","""232""","""3100""",4.0,955093421
"""Kevin Salazar""","""232""","""3098""",4.0,955092720
"""Kevin Salazar""","""232""","""3095""",4.0,955092565
"""Kevin Salazar""","""232""","""3093""",4.0,955086564
"""Kevin Salazar""","""232""","""3108""",4.0,955093506
"""Kevin Salazar""","""232""","""3111""",4.0,955092784
"""Kevin Salazar""","""232""","""3130""",1.0,955091578
"""Kevin Salazar""","""232""","""3134""",5.0,955085390
"""Kevin Salazar""","""232""","""3135""",3.0,955093330
"""Kevin Salazar""","""232""","""3142""",2.0,955092253
"""Kevin Salazar""","""232""","""3143""",4.0,955085936
"""Kevin Salazar""","""232""","""3145""",4.0,955084581
"""Kevin Salazar""","""232""","""3152""",3.0,955093017
"""Kevin Salazar""","""232""","""3153""",5.0,955086853
"""Kevin Salazar""","""232""","""3165""",5.0,955087638
"""Kevin Salazar""","""232""","""3168""",4.0,955088124
"""Kevin Salazar""","""232""","""3169""",3.0,955093560
"""Kevin Salazar""","""232""","""3196""",4.0,955085390
"""Kevin Salazar""","""232""","""3200""",5.0,955090580
"""Kevin Salazar""","""232""","""3201""",3.0,955092784
"""Kevin Salazar""","""232""","""3235""",4.0,955085053
"""Kevin Salazar""","""232""","""3210""",4.0,955090253
"""Michael Brandt""","""233""","""7""",3.0,854481668
"""Michael Brandt""","""233""","""3""",3.0,854481667
"""Michael Brandt""","""233""","""79""",3.0,854481818
"""Michael Brandt""","""233""","""58""",3.0,854481720
"""Michael Brandt""","""233""","""17""",5.0,854481605
"""Michael Brandt""","""233""","""14""",3.0,854481720
"""Michael Brandt""","""233""","""140""",3.0,854481818
"""Michael Brandt""","""233""","""100""",3.0,854481871
"""Michael Brandt""","""233""","""95""",3.0,854481605
"""Michael Brandt""","""233""","""86""",3.0,854481964
"""Michael Brandt""","""233""","""1073""",3.0,854481668
"""Michael Brandt""","""233""","""1061""",3.0,854482028
"""Michael Brandt""","""233""","""1356""",3.0,854481818
"""Michael Brandt""","""233""","""1183""",4.0,854482094
"""Michael Brandt""","""233""","""991""",3.0,854482185
"""Michael Brandt""","""233""","""839""",3.0,854481931
"""Michael Brandt""","""233""","""1049""",3.0,854482128
"""Michael Brandt""","""233""","""1006""",3.0,854482155
"""Michael Brandt""","""233""","""1432""",3.0,854483044
"""Michael Brandt""","""233""","""1427""",3.0,854482386
"""Michael Brandt""","""233""","""612""",3.0,854482094
"""Michael Brandt""","""233""","""648""",3.0,854481605
"""Michael Brandt""","""233""","""707""",3.0,854481904
"""Michael Brandt""","""233""","""733""",3.0,854481667
"""Michael Brandt""","""233""","""141""",4.0,854481605
"""Michael Brandt""","""233""","""376""",3.0,854481720
"""Michael Brandt""","""233""","""494""",3.0,854481668
"""Michael Brandt""","""233""","""608""",5.0,854481667
"""Michael Brandt""","""233""","""802""",3.0,854481871
"""Michael Brandt""","""233""","""805""",3.0,854481818
"""Michael Brandt""","""233""","""832""",3.0,854481871
"""Michael Brandt""","""233""","""836""",3.0,854482094
"""Michael Brandt""","""233""","""736""",3.0,854481605
"""Michael Brandt""","""233""","""762""",3.0,854481818
"""Michael Brandt""","""233""","""780""",4.0,854481605
"""Michael Brandt""","""233""","""798""",3.0,854482215
"""Mark Adams""","""234""","""2987""",3.5,1213809012
"""Mark Adams""","""234""","""2959""",5.0,1213850281
"""Mark Adams""","""234""","""2857""",4.5,1213808043
"""Mark Adams""","""234""","""2788""",4.0,1213850255
"""Mark Adams""","""234""","""2706""",3.0,1213808885
"""Mark Adams""","""234""","""2683""",4.0,1213808734
"""Mark Adams""","""234""","""2628""",5.0,1213809315
"""Mark Adams""","""234""","""2616""",4.5,1213807987
"""Mark Adams""","""234""","""2571""",5.0,1213808677
"""Mark Adams""","""234""","""2501""",4.0,1213849910
"""Mark Adams""","""234""","""2355""",3.5,1213809094
"""Mark Adams""","""234""","""2174""",4.5,1213809131
"""Mark Adams""","""234""","""2135""",2.5,1213808185
"""Mark Adams""","""234""","""2116""",2.5,1213808014
"""Mark Adams""","""234""","""2009""",3.5,1213808056
"""Mark Adams""","""234""","""1994""",3.5,1213807909
"""Mark Adams""","""234""","""5349""",3.0,1213808437
"""Mark Adams""","""234""","""5378""",4.5,1213808684
"""Mark Adams""","""234""","""4993""",4.5,1213808402
"""Mark Adams""","""234""","""4995""",5.0,1213808856
"""Mark Adams""","""234""","""4886""",3.5,1213808943
"""Mark Adams""","""234""","""4963""",4.0,1213808594
"""Mark Adams""","""234""","""4306""",3.5,1213809332
"""Mark Adams""","""234""","""4878""",5.0,1213850493
"""Mark Adams""","""234""","""4027""",4.0,1213808757
"""Mark Adams""","""234""","""4247""",2.0,1213812184
"""Mark Adams""","""234""","""3751""",3.0,1213809032
"""Mark Adams""","""234""","""4015""",0.5,1213812537
"""Mark Adams""","""234""","""3156""",4.5,1213811295
"""Mark Adams""","""234""","""3451""",3.0,1213808139
"""Mark Adams""","""234""","""2997""",4.0,1213808624
"""Mark Adams""","""234""","""3088""",4.5,1213850419
"""Mark Adams""","""234""","""7153""",4.0,1213808492
"""Mark Adams""","""234""","""7147""",4.5,1213808994
"""Mark Adams""","""234""","""8360""",2.5,1213808633
"""Mark Adams""","""234""","""7826""",5.0,1213850449
"""Mark Adams""","""234""","""6807""",4.0,1213850840
"""Mark Adams""","""234""","""6780""",4.5,1213850480
"""Mark Adams""","""234""","""7075""",5.0,1213850410
"""Mark Adams""","""234""","""6934""",3.5,1213809047
"""Mark Adams""","""234""","""6377""",3.0,1213808395
"""Mark Adams""","""234""","""6365""",2.5,1213812196
"""Mark Adams""","""234""","""6773""",3.0,1213851131
"""Mark Adams""","""234""","""6539""",2.5,1213808525
"""Mark Adams""","""234""","""5446""",4.5,1213850960
"""Mark Adams""","""234""","""5445""",4.5,1213808409
"""Mark Adams""","""234""","""5989""",5.0,1213808744
"""Mark Adams""","""234""","""5952""",4.0,1213808556
"""Mark Adams""","""234""","""46976""",3.0,1213850458
"""Mark Adams""","""234""","""48385""",3.5,1213808872
"""Mark Adams""","""234""","""48394""",5.0,1213808784
"""Mark Adams""","""234""","""48516""",4.5,1214019119
"""Mark Adams""","""234""","""45722""",3.0,1213808730
"""Mark Adams""","""234""","""45928""",4.0,1213850718
"""Mark Adams""","""234""","""45950""",4.0,1213849987
"""Mark Adams""","""234""","""46578""",4.0,1213808724
"""Mark Adams""","""234""","""37729""",3.5,1213808156
"""Mark Adams""","""234""","""38038""",2.0,1213850633
"""Mark Adams""","""234""","""44195""",3.5,1213850557
"""Mark Adams""","""234""","""44788""",4.0,1213850871
"""Mark Adams""","""234""","""8464""",3.5,1213849993
"""Mark Adams""","""234""","""8961""",3.0,1213850352
"""Mark Adams""","""234""","""33493""",3.5,1213808659
"""Mark Adams""","""234""","""33794""",4.0,1213808610
"""Mark Adams""","""234""","""59900""",1.5,1213808569
"""Mark Adams""","""234""","""260""",4.5,1213808478
"""Mark Adams""","""234""","""344""",2.5,1213808811
"""Mark Adams""","""234""","""480""",3.5,1213808468
"""Mark Adams""","""234""","""500""",4.0,1213808838
"""Mark Adams""","""234""","""356""",4.0,1213808418
"""Mark Adams""","""234""","""367""",2.5,1213812189
"""Mark Adams""","""234""","""1097""",4.0,1213808791
"""Mark Adams""","""234""","""1080""",4.5,1213850599
"""Mark Adams""","""234""","""1148""",4.0,1213850220
"""Mark Adams""","""234""","""1136""",4.0,1213808935
"""Mark Adams""","""234""","""1197""",4.0,1213808825
"""Mark Adams""","""234""","""1196""",4.0,1213850207
"""Mark Adams""","""234""","""1210""",4.5,1213808471
"""Mark Adams""","""234""","""1207""",4.0,1213850391
"""Mark Adams""","""234""","""595""",3.5,1213808800
"""Mark Adams""","""234""","""541""",4.0,1213850399
"""Mark Adams""","""234""","""720""",3.5,1213807932
"""Mark Adams""","""234""","""661""",3.5,1213807874
"""Mark Adams""","""234""","""953""",4.0,1213850929
"""Mark Adams""","""234""","""745""",4.0,1213850214
"""Mark Adams""","""234""","""1073""",4.5,1213808850
"""Mark Adams""","""234""","""1009""",2.5,1213808119
"""Mark Adams""","""234""","""1288""",2.5,1213850711
"""Mark Adams""","""234""","""1517""",4.0,1213809124
"""Mark Adams""","""234""","""1527""",4.5,1213809053
"""Mark Adams""","""234""","""1580""",4.0,1213808563
"""Mark Adams""","""234""","""1653""",4.0,1213850048
"""Mark Adams""","""234""","""1704""",5.0,1213808776
"""Mark Adams""","""234""","""1747""",4.5,1213807884
"""Mark Adams""","""234""","""1961""",5.0,1213808787
"""Mark Adams""","""234""","""1223""",4.0,1213850249
"""Mark Adams""","""234""","""1235""",5.0,1213851075
"""Mark Adams""","""234""","""1247""",5.0,1213850812
"""Mark Adams""","""234""","""1253""",5.0,1213807978
"""Mark Adams""","""234""","""1256""",5.0,1213850734
"""Mark Adams""","""234""","""1258""",4.5,1213849887
"""Mark Adams""","""234""","""1265""",2.5,1213808817
"""Mark Adams""","""234""","""1278""",4.0,1213850783
"""Mark Adams""","""234""","""54997""",4.5,1213849828
"""Mark Adams""","""234""","""55820""",5.0,1213808755
"""Mark Adams""","""234""","""56174""",3.5,1213809072
"""Mark Adams""","""234""","""56367""",4.0,1213808642
"""Mark Adams""","""234""","""48774""",3.5,1213808901
"""Mark Adams""","""234""","""53894""",3.5,1213851113
"""Mark Adams""","""234""","""54272""",3.0,1213808921
"""Mark Adams""","""234""","""54503""",3.0,1213808212
"""Mark Adams""","""234""","""60040""",1.5,1213850463
"""Mark Adams""","""234""","""56782""",4.5,1213850703
"""Mark Adams""","""234""","""56885""",3.0,1213849982
"""Mark Adams""","""234""","""59315""",3.5,1213850200
"""Vincent Brown""","""235""","""1270""",4.5,1111625478
"""Vincent Brown""","""235""","""1271""",5.0,1111625338
"""Vincent Brown""","""235""","""1207""",4.5,1113184787
"""Vincent Brown""","""235""","""1246""",4.5,1111625308
"""Vincent Brown""","""235""","""1079""",5.0,1113184284
"""Vincent Brown""","""235""","""1183""",2.5,1113184347
"""Vincent Brown""","""235""","""1059""",3.5,1111558201
"""Vincent Brown""","""235""","""1073""",4.5,1112684831
"""Vincent Brown""","""235""","""1617""",5.0,1112684850
"""Vincent Brown""","""235""","""1625""",5.0,1111557910
"""Vincent Brown""","""235""","""1569""",4.0,1113184939
"""Vincent Brown""","""235""","""1610""",4.5,1111625466
"""Vincent Brown""","""235""","""1479""",4.0,1113185192
"""Vincent Brown""","""235""","""1513""",3.5,1111558190
"""Vincent Brown""","""235""","""1307""",4.0,1111558142
"""Vincent Brown""","""235""","""1380""",4.0,1111557859
"""Vincent Brown""","""235""","""2012""",4.0,1111557797
"""Vincent Brown""","""235""","""2011""",4.5,1113184557
"""Vincent Brown""","""235""","""2001""",3.5,1111557895
"""Vincent Brown""","""235""","""1968""",4.0,1111625400
"""Vincent Brown""","""235""","""1923""",5.0,1111625545
"""Vincent Brown""","""235""","""1777""",4.0,1111558040
"""Vincent Brown""","""235""","""1721""",5.0,1112684853
"""Vincent Brown""","""235""","""1682""",5.0,1111625561
"""Vincent Brown""","""235""","""2470""",4.0,1113184902
"""Vincent Brown""","""235""","""2424""",4.5,1113184953
"""Vincent Brown""","""235""","""2398""",4.5,1111625522
"""Vincent Brown""","""235""","""2268""",5.0,1111624821
"""Vincent Brown""","""235""","""2137""",5.0,1111625606
"""Vincent Brown""","""235""","""2093""",4.0,1112683986
"""Vincent Brown""","""235""","""2058""",4.5,1111624838
"""Vincent Brown""","""235""","""2028""",1.0,1111625611
"""Vincent Brown""","""235""","""2688""",4.0,1111558171
"""Vincent Brown""","""235""","""2706""",5.0,1113184474
"""Vincent Brown""","""235""","""2707""",5.0,1111624909
"""Vincent Brown""","""235""","""2762""",5.0,1111625493
"""Vincent Brown""","""235""","""2580""",5.0,1111625707
"""Vincent Brown""","""235""","""2605""",3.5,1113185426
"""Vincent Brown""","""235""","""2640""",3.0,1111557849
"""Vincent Brown""","""235""","""2671""",4.5,1113184878
"""Vincent Brown""","""235""","""3147""",5.0,1111558315
"""Vincent Brown""","""235""","""3176""",4.5,1113184806
"""Vincent Brown""","""235""","""3186""",4.5,1111625256
"""Vincent Brown""","""235""","""3248""",4.0,1111558251
"""Vincent Brown""","""235""","""2770""",4.0,1111557951
"""Vincent Brown""","""235""","""2858""",5.0,1112684796
"""Vincent Brown""","""235""","""2987""",4.5,1113184343
"""Vincent Brown""","""235""","""3105""",4.5,1111558346
"""Vincent Brown""","""235""","""3510""",5.0,1111624842
"""Vincent Brown""","""235""","""3502""",4.5,1111625539
"""Vincent Brown""","""235""","""3623""",3.5,1111557915
"""Vincent Brown""","""235""","""3594""",3.5,1112683878
"""Vincent Brown""","""235""","""3271""",4.5,1111625571
"""Vincent Brown""","""235""","""3249""",4.5,1111558180
"""Vincent Brown""","""235""","""3418""",4.0,1113184855
"""Vincent Brown""","""235""","""3408""",4.0,1113184664
"""Vincent Brown""","""235""","""3977""",3.5,1111557925
"""Vincent Brown""","""235""","""3948""",4.0,1113184895
"""Vincent Brown""","""235""","""4034""",4.0,1113184803
"""Vincent Brown""","""235""","""4014""",4.0,1111625270
"""Vincent Brown""","""235""","""3897""",4.0,1111557838
"""Vincent Brown""","""235""","""3717""",4.0,1113185462
"""Vincent Brown""","""235""","""3916""",4.5,1111624808
"""Vincent Brown""","""235""","""3911""",5.0,1113185127
"""Vincent Brown""","""235""","""4226""",4.5,1113184683
"""Vincent Brown""","""235""","""4239""",4.0,1111625407
"""Vincent Brown""","""235""","""4040""",3.0,1112684562
"""Vincent Brown""","""235""","""4225""",4.5,1111625773
"""Vincent Brown""","""235""","""4308""",4.5,1113185418
"""Vincent Brown""","""235""","""4326""",3.5,1111625663
"""Vincent Brown""","""235""","""4246""",5.0,1113185136
"""Vincent Brown""","""235""","""4306""",4.5,1113184481
"""Vincent Brown""","""235""","""4563""",3.5,1112684567
"""Vincent Brown""","""235""","""4867""",4.0,1112683808
"""Vincent Brown""","""235""","""4448""",5.0,1111625302
"""Vincent Brown""","""235""","""4464""",4.0,1111558237
"""Vincent Brown""","""235""","""4973""",4.5,1113184957
"""Vincent Brown""","""235""","""4975""",3.5,1111625566
"""Vincent Brown""","""235""","""4880""",4.5,1111558319
"""Vincent Brown""","""235""","""4963""",4.5,1111558338
"""Vincent Brown""","""235""","""5349""",4.5,1111625384
"""Vincent Brown""","""235""","""5296""",4.0,1112684000
"""Vincent Brown""","""235""","""4995""",5.0,1111625398
"""Vincent Brown""","""235""","""4979""",4.0,1113185409
"""Vincent Brown""","""235""","""5445""",5.0,1111557956
"""Vincent Brown""","""235""","""5419""",4.0,1112684539
"""Vincent Brown""","""235""","""5418""",4.5,1111625388
"""Vincent Brown""","""235""","""5377""",5.0,1111625591
"""Vincent Brown""","""235""","""6503""",3.0,1111558210
"""Vincent Brown""","""235""","""6187""",5.0,1111558545
"""Vincent Brown""","""235""","""5989""",4.0,1111625410
"""Vincent Brown""","""235""","""5679""",4.5,1111625786
"""Vincent Brown""","""235""","""6942""",4.5,1111558343
"""Vincent Brown""","""235""","""6879""",3.5,1111558305
"""Vincent Brown""","""235""","""6708""",5.0,1111625585
"""Vincent Brown""","""235""","""6596""",4.0,1112684315
"""Vincent Brown""","""235""","""8360""",4.5,1111625506
"""Vincent Brown""","""235""","""8368""",4.5,1111625480
"""Vincent Brown""","""235""","""8529""",4.0,1111624869
"""Vincent Brown""","""235""","""8636""",4.5,1111625558
"""Vincent Brown""","""235""","""8784""",5.0,1111625700
"""Vincent Brown""","""235""","""8970""",4.5,1111625624
"""Vincent Brown""","""235""","""8981""",4.5,1111625696
"""Vincent Brown""","""235""","""30825""",4.0,1111625295
"""Vincent Brown""","""235""","""11""",3.5,1111558168
"""Vincent Brown""","""235""","""780""",1.5,1112684742
"""Vincent Brown""","""235""","""733""",4.5,1111624806
"""Vincent Brown""","""235""","""708""",4.0,1113184332
"""Vincent Brown""","""235""","""648""",5.0,1112684775
"""Vincent Brown""","""235""","""628""",5.0,1111624825
"""Vincent Brown""","""235""","""608""",4.0,1112684762
"""Vincent Brown""","""235""","""597""",3.5,1112684800
"""Vincent Brown""","""235""","""593""",3.5,1112684720
"""Vincent Brown""","""235""","""1035""",5.0,1113184771
"""Vincent Brown""","""235""","""1030""",4.0,1112683857
"""Vincent Brown""","""235""","""1028""",5.0,1113184765
"""Vincent Brown""","""235""","""920""",5.0,1113184517
"""Vincent Brown""","""235""","""919""",5.0,1113184252
"""Vincent Brown""","""235""","""832""",4.5,1111557824
"""Vincent Brown""","""235""","""805""",4.0,1111557865
"""Vincent Brown""","""235""","""802""",4.5,1113184569
"""Vincent Brown""","""235""","""380""",4.0,1112684736
"""Vincent Brown""","""235""","""457""",5.0,1111625394
"""Vincent Brown""","""235""","""376""",3.5,1113184553
"""Vincent Brown""","""235""","""377""",4.5,1112684769
"""Vincent Brown""","""235""","""356""",5.0,1111558324
"""Vincent Brown""","""235""","""357""",4.5,1112684826
"""Vincent Brown""","""235""","""342""",3.0,1111557878
"""Vincent Brown""","""235""","""345""",3.5,1113184836
"""Vincent Brown""","""235""","""590""",4.5,1112684729
"""Vincent Brown""","""235""","""592""",4.5,1112684726
"""Vincent Brown""","""235""","""587""",4.5,1112684820
"""Vincent Brown""","""235""","""588""",4.5,1112684754
"""Vincent Brown""","""235""","""539""",3.5,1112684824
"""Vincent Brown""","""235""","""552""",3.5,1111557887
"""Vincent Brown""","""235""","""500""",4.5,1112684805
"""Vincent Brown""","""235""","""527""",2.5,1112684757
"""Vincent Brown""","""235""","""141""",3.5,1112684837
"""Vincent Brown""","""235""","""110""",2.5,1111625366
"""Vincent Brown""","""235""","""222""",4.5,1113185196
"""Vincent Brown""","""235""","""161""",4.5,1111558307
"""Vincent Brown""","""235""","""48""",3.0,1111557883
"""Vincent Brown""","""235""","""47""",3.0,1111625682
"""Vincent Brown""","""235""","""62""",4.5,1112684858
"""Vincent Brown""","""235""","""50""",5.0,1111624791
"""Vincent Brown""","""235""","""296""",4.5,1112684715
"""Vincent Brown""","""235""","""292""",5.0,1112684815
"""Vincent Brown""","""235""","""339""",3.0,1111558147
"""Vincent Brown""","""235""","""318""",5.0,1111625666
"""Vincent Brown""","""235""","""236""",4.0,1113184650
"""Vincent Brown""","""235""","""225""",4.5,1113184522
"""Vincent Brown""","""235""","""261""",3.0,1113184861
"""Vincent Brown""","""235""","""237""",5.0,1112683901
"""Vincent Brown""","""235""","""5""",4.5,1113184535
"""Vincent Brown""","""235""","""6""",4.0,1111625738
"""Mrs. Megan Davis""","""236""","""6""",3.0,1109968623
"""Mrs. Megan Davis""","""236""","""7""",3.5,1109968699
"""Mrs. Megan Davis""","""236""","""10""",3.0,1109969756
"""Mrs. Megan Davis""","""236""","""30""",4.5,1109969948
"""Mrs. Megan Davis""","""236""","""32""",4.0,1109968555
"""Mrs. Megan Davis""","""236""","""47""",2.5,1109968576
"""Mrs. Megan Davis""","""236""","""111""",4.5,1109968034
"""Mrs. Megan Davis""","""236""","""260""",3.0,1109968540
"""Mrs. Megan Davis""","""236""","""296""",3.0,1109968527
"""Mrs. Megan Davis""","""236""","""273""",2.0,1109968457
